student_id,name,registration_date,course,gender,date_of_birth,address,cc,cellphone
983,Ivan Melo,2023-11-01,Ano Zero Plano de Estudos II ( Gestão),F,1999-12-04,"R. Enzo Moura, 80 9486-336 Elvas",462606981,973450537
984,Iara-Lia Reis,2023-10-16,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",M,2006-03-15,"Alameda de Campos, 22 6735-921 Praia da Vitória",355174907,825739455
985,Carlos Torres,2023-09-12,1º Ciclo de Gestão de Recursos Humanos,F,1990-11-17,"Rua Victória Macedo, 71 8687-767 Trancoso",420993374,203664268
986,Fabiana Batista,2023-08-04,2º Ciclo de Serviço Social,F,1998-03-16,"Travessa da Baleia, 347 3830-671 Vale de Cambra",269998743,378303559
987,William da Gomes,2023-11-16,Ano Zero Plano de Estudos IV (Empreendedorismo),M,1992-02-03,"Alameda de Lima, 2 9258-504 Mêda",269836011,133105873
988,Larissa Batista,2024-01-25,1º Ciclo de Jornalismo,F,2000-05-10,"Praça Jorge Branco, 414 0557-038 Guimarães",541170375,493578581
989,Paulo Leite,2023-09-09,1º ciclo de Serviço Social,M,2005-12-05,"Largo de Leite, 61 1143-988 Cartaxo",48845013,886202368
990,Diego Soares,2024-02-21,Ano Zero Plano de Estudos I (Psicologia),F,1992-07-15,"Rua Carvalho, S/N 7174-702 Esposende",620191849,606980856
991,Constança Araújo,2023-06-20,Ano Zero Plano de Estudos I (Psicologia),M,2000-04-19,"Praça Isabel Fernandes, 56 8147-733 Santa Maria da Feira",909734242,544717024
992,Alícia Lima,2023-12-07,1º Ciclo de Empreendedorismo,F,2001-12-28,"Travessa Pereira, 529 7925-519 Espinho",407182961,790109944
993,Joel Nascimento,2023-06-07,1º Ciclo de Design de Comunicação,M,1997-11-22,"Travessa Pinheiro, S/N 4437-268 Horta",919930324,465444224
994,Laura-Eva Batista,2023-09-04,Ano Zero Plano de Estudos I (Comunicação Empresarial),F,1996-11-23,"Avenida de Ferreira, 6 3438-960 Ponta Delgada",23901958,399412613
995,Adriana Magalhães-Guerreiro,2023-05-27,Ano Zero Plano de Estudos II (Serviço Social),M,2005-11-21,"R. Ângela Carneiro, S/N 3774-632 Lisboa",43437816,295430266
996,Irina Rocha,2023-10-03,1º Ciclo de Comunicação Empresarial,M,1993-02-27,"Alameda Nair Morais, 10 0365-687 São Salvador de Lordelo",499852357,311935119
997,Mia de Teixeira,2023-09-23,Ano Zero Plano de Estudos II (Serviço Social),M,2000-08-01,"Largo Carneiro, S/N 0113-585 Amadora",419759814,510911293
998,Brian Esteves,2023-12-08,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1997-01-03,"Praça Íris Lourenço, 872 1036-358 Mealhada",606901003,128549670
999,Bruna-Ângela Mota,2023-09-17,1º Ciclo de Gestão,M,2000-04-14,"Largo Camila Mota, S/N 8810-113 Moura",141201535,603853662
1000,Margarida Baptista,2023-09-02,Ano Zero Plano de Estudos I (Psicologia),F,1989-05-20,"Alameda Andreia Magalhães, 205 6665-959 Odivelas",173688509,419462417
1001,Álvaro da Antunes,2023-08-17,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,F,2000-05-27,"Largo Alexandra Rodrigues, 76 3185-143 Loures",153999072,351984587
1002,Leonor Costa,2023-09-02,Ano Zero Plano de Estudos IV (Empreendedorismo),M,1996-03-03,"Rua Campos, S/N 0862-815 São Salvador de Lordelo",674572035,553842696
1003,Isabel Fernandes,2023-12-07,Pós graduação Psicoterapia Psicanalítica – 7ª edição,M,1992-07-03,"Alameda Castro, 183 7375-682 Reguengos de Monsaraz",537842051,115423896
1004,William Sousa,2023-09-11,Ano Zero Área de Multimédia,M,2006-05-15,"Alameda do Calhau, S/N 6070-092 Esposende",206425123,553577603
1005,Mélanie Pinho,2023-08-30,Ano Zero Área de Design,F,2005-04-03,"Largo de Silva, 87 2345-982 Ovar",278944566,754985216
1006,António Soares,2023-09-04,1º Ciclo de Jornalismo,F,2002-02-02,"Av Simões, 73 8077-183 Entroncamento",648219864,702682951
1007,Gaspar da Borges,2024-03-30,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,1993-12-25,"Rua Noa Valente, 87 6885-819 Esmoriz",301102991,539015920
1008,Luana Pereira,2023-10-22,1º ciclo de Serviço Social,F,2002-08-23,"R. Manuel Lourenço, 2 9102-414 Gondomar",855394745,660005830
1009,Violeta Costa,2023-12-14,1º Ciclo de Design de Comunicação,M,1995-07-19,"Av de Martins, 58 4269-792 Alcobaça",919827023,676009425
1010,Carminho Cunha,2023-10-17,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,F,2003-04-19,"Largo das Pedras, S/N 0009-107 Valpaços",237781513,649345250
1011,Bernardo Cunha,2023-09-19,1º Ciclo de Jornalismo,F,1999-04-03,"Alameda Guilherme Anjos, S/N 8979-311 Anadia",143113456,697482812
1012,Gustavo Machado,2024-01-21,1º Ciclo de Empreendedorismo,M,1994-11-23,"Alameda Beatriz Marques, S/N 6514-662 São João da Madeira",776378477,425672169
1013,Mélanie Antunes,2024-01-12,2º Ciclo de Psicologia,F,2003-09-10,"R. Guilherme Pacheco, 21 3432-528 Valbom",621993119,830764131
1014,Samuel Barros,2024-01-07,Pós graduação Psicoterapia Psicanalítica – 7ª edição,M,1992-10-03,"Av da Quinta de São João Baptista, 614 9123-255 Gandra",283704894,631636829
1015,Marcos Monteiro-Mota,2024-01-20,2º Ciclo de Serviço Social,F,2002-12-06,"R. de Pinheiro, 28 5318-704 Peniche",548705175,569208382
1016,Rúben Figueiredo,2023-11-09,1º Ciclo de Gestão de Recursos Humanos,M,2003-05-10,"Rua Cristiano Gaspar, S/N 1913-164 Guarda",850353742,49954448
1017,Ana Freitas,2024-03-15,1º Ciclo de Psicologia,M,2004-12-25,"Largo Fábio Pires, S/N 1634-686 São Mamede de Infesta",618368578,931464493
1018,Valentina-Bárbara Gonçalves,2023-09-03,Ano Zero Plano de Estudos II (Serviço Social),M,1999-08-13,"Praça de Bernarda Ferreira Lacerda, S/N 9611-230 Rebordosa",695655367,263478310
1019,Lara Fonseca,2023-05-18,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,1998-08-23,"Rua Nogueira, 75 2695-780 Gondomar",770459582,808812346
1020,Helena Cruz,2023-10-01,Ano Zero Área de Jornalismo,M,1989-10-25,"R. de Tavares, S/N 6802-329 Mirandela",250627738,612020510
1021,Melissa Carvalho,2023-10-17,Ano Zero Plano de Estudos Único (Informática),F,2005-08-03,"Praça Tomás Miranda, 50 7109-004 Sines",500529893,220308021
1022,Diego do Monteiro,2023-06-23,1º Ciclo de Psicologia,M,2003-10-12,"Av Catarina Coelho, 59 9345-700 Covilhã",186325606,879102001
1023,Jaime Henriques,2023-10-09,1º Ciclo de Gestão,M,1999-09-03,"Alameda Bruno Araújo, 257 4535-405 Valbom",939936291,474290762
1024,Luísa Miranda,2023-06-24,Ano Zero Plano de Estudos I (Psicologia),M,2002-11-15,"Avenida Pinheiro, 18 7081-796 Santa Cruz",519946616,643084182
1025,Irina Lourenço,2024-05-04,Ano Zero Plano de Estudos II ( Gestão),M,1991-11-14,"Travessa Anjos, 46 8704-525 Lisboa",969776762,62878212
1026,Carlos Cruz,2023-07-15,Ano Zero Área de Jornalismo,F,2004-02-04,"Alameda Igor Matos, 95 0379-817 Gondomar",875532357,390245314
1027,Leandro Nunes-Freitas,2024-03-09,Ano Zero Plano de Estudos II (Serviço Social),F,1996-03-12,"R. Camila Gonçalves, 723 5909-387 Caldas da Rainha",681085389,567387294
1028,Enzo Soares,2023-08-09,Ano Zero Plano de Estudos Único (Informática),F,1989-07-17,"Rua de Correia, 93 3487-232 Agualva-Cacém",611087761,133397689
1029,Larissa Morais,2024-01-06,1º Ciclo de Psicologia,M,1992-09-17,"Rua de Neto, 973 3078-570 Torres Vedras",338805661,461376614
1030,Gonçalo Sá,2024-04-01,Ano Zero Plano de Estudos Único (Informática),F,2004-03-27,"Av de Machado, 211 6486-772 Santa Cruz",277522813,518971748
1031,Eva Cruz,2023-12-24,Ano Zero Área de Design,F,1993-09-23,"Praça Diego Sousa, 5 1067-331 Penafiel",691193620,306650448
1032,Brian Almeida,2024-01-17,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,F,2004-11-23,"Av dos Flamingos, 2 0592-737 Fiães",461126268,319515382
1033,Vasco Gonçalves,2024-01-20,1º ciclo de Serviço Social,F,2005-11-09,"Rua de Mota, S/N 1932-399 Almada",599053507,108155864
1034,Lara Gaspar,2024-03-19,1º Ciclo de Empreendedorismo,F,2006-07-18,"Avenida de Assunção, 28 0606-145 Sabugal",825869794,141059509
1035,Alexandra de Rocha,2023-10-21,1º Ciclo de Informática,F,1994-04-28,"Avenida Baptista, 468 8384-103 Lagoa",397278466,541755615
1036,Sofia da Branco,2023-08-21,1º Ciclo de Empreendedorismo,M,1997-11-05,"Largo Rocha, 366 6593-830 Beja",398882973,961371287
1037,Ismael Amorim-Rodrigues,2024-01-31,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,2005-10-15,"Alameda Paulo Macedo, 3 0307-749 Olhão",156679937,727717113
1038,Luís Batista,2023-11-16,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,1995-08-24,"Largo Rúben Azevedo, 4 6931-460 Lagos",133643337,20275260
1039,Larissa Marques,2023-12-13,Ano Zero Área de Multimédia,M,1995-09-03,"Av do Chinquilho, 46 6785-977 Matosinhos",553547633,104062589
1040,Valentina Araújo,2023-12-12,2º Ciclo de Serviço Social,F,1997-11-26,"R. de Garcia, 66 6085-490 Santa Maria da Feira",816389832,167375469
1041,Emanuel Abreu,2023-10-10,Pós graduação Psicoterapia Psicanalítica – 7ª edição,M,1994-09-09,"Rua André Carvalho, 13 9683-215 Gandra",992098518,391037515
1042,Martim Fernandes,2023-08-12,Ano Zero Área de Jornalismo,M,1998-09-19,"Largo Sandro Nogueira, 17 0770-075 Fundão",133304067,912586607
1043,Diogo Macedo,2023-06-28,Ano Zero Plano de Estudos IV (Empreendedorismo),M,2002-04-14,"Avenida Flor Maia, 27 1124-620 Estremoz",970217632,228886076
1044,Lia Magalhães,2023-06-19,Ano Zero Área de Multimédia,M,2000-07-14,"Travessa Luísa Valente, 3 8923-159 Rio Maior",320730033,837720978
1045,Ivo Batista-Martins,2023-12-22,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",F,1990-06-26,"Rua de Assunção, 74 1323-463 Loulé",698994474,163606849
1046,Yasmin Fernandes,2024-03-04,Ano Zero Plano de Estudos II (Serviço Social),F,2001-02-05,"Praça de Gonçalves, 502 9049-531 Amarante",517103655,600197691
1047,Eva Nascimento,2023-12-09,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",M,2001-04-22,"Avenida Lara Borges, 509 3091-110 Albufeira",181990793,43061837
1048,Gabriela de Alves,2023-05-29,1º Ciclo de Jornalismo,F,2002-09-04,"Praça de Correia, 58 0684-455 Alcobaça",962720445,976748060
1049,Daniela Borges,2024-05-09,1º Ciclo de Multimédia,M,1995-09-28,"Largo do Monte da Lapa, S/N 3655-014 Fátima",70922867,759672433
1050,Kevin Baptista,2024-01-08,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,2000-04-01,"Avenida do Chinquilho, 1 5224-156 Vila Nova de Famalicão",390357749,547467724
1051,Kelly Vaz,2023-08-20,Ano Zero Área de Jornalismo,F,2005-02-10,"R. de Santos, 11 4614-943 Entroncamento",247805213,522415257
1052,Jaime Gonçalves-Morais,2023-10-27,1º Ciclo de Multimédia,F,2004-12-27,"Avenida de Carvalho, 1 2393-207 Maia",417435178,214411072
1053,Mariana Nascimento,2023-10-16,1º ciclo de Serviço Social,F,2006-12-16,"Alameda Ribeiro, 76 8120-274 Câmara de Lobos",347430740,320818324
1054,Alexandra Cruz,2023-07-26,1º Ciclo de Informática,F,1991-03-07,"Travessa de Barros, 11 5309-132 Loures",108910911,80837429
1055,Alexandra Pinho,2023-09-30,1º ciclo de Serviço Social,M,2000-02-12,"R. Isaac Nascimento, 66 1624-074 Lagoa",673502436,44656504
1056,Leonor Pinheiro-Nunes,2023-07-13,1º Ciclo de Comunicação Empresarial,F,2006-10-24,"Largo de Monchique, 14 5525-299 Moura",820324521,156132745
1057,Leonor-Helena Marques,2023-05-28,Ano Zero Plano de Estudos II (Serviço Social),F,1998-07-02,"Alameda da Asprela, 18 1930-104 Oliveira do Bairro",142929356,300813406
1058,William Melo,2023-06-05,2º Ciclo de Serviço Social,M,1991-03-17,"R. de Vasco da Gama, 60 4929-767 Gandra",166268419,599759237
1059,Diana Fernandes,2023-05-13,Ano Zero Área de Design,M,2003-01-15,"R. Pires, 2 2541-791 Vila Nova de Famalicão",416897596,456976742
1060,Gaspar Magalhães,2024-04-26,Ano Zero Área de Multimédia,F,2002-05-20,"Avenida de Simões, 97 7095-798 Serpa",967144776,754967076
1061,Alícia Branco,2023-07-29,Ano Zero Plano de Estudos II ( Gestão),M,2006-08-27,"Largo de Pires, 61 0396-928 Rio Maior",458368175,387921291
1062,Frederico Garcia,2023-07-08,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,2003-01-21,"Travessa Lima, 391 3366-674 Praia da Vitória",409874815,949739763
1063,Ismael Sá,2024-01-31,Ano Zero Plano de Estudos I (Psicologia),F,1990-05-23,"Av de Henriques, 49 5745-765 Praia da Vitória",602301095,59782005
1064,Larissa-Yara Fonseca,2024-01-16,2º Ciclo de Serviço Social,M,1999-06-28,"Largo do Tijolo, 503 8150-209 Figueira da Foz",944904687,159315124
1065,Luísa Neves,2023-08-05,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,1997-12-24,"Rua do Trancão, 57 1677-025 Mêda",978862264,159755675
1066,Ana Jesus,2023-06-13,1º Ciclo de Empreendedorismo,M,2000-11-24,"R. do Barcal, 2 9405-019 Almada",621475139,518114757
1067,Clara Carneiro,2023-07-30,Ano Zero Plano de Estudos Único (Informática),F,2001-03-10,"Avenida de Fernandes, 45 8455-165 Aveiro",698694203,545794395
1068,Kevin Gonçalves-Barros,2024-02-25,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",M,1998-02-20,"R. de Antunes, 74 3953-346 Beja",902154065,251114925
1069,Nuno Sousa-Batista,2023-06-27,Ano Zero Plano de Estudos I (Comunicação Empresarial),M,2002-06-15,"Rua Jorge Luis Borges, 1 4239-480 Serpa",776302459,442221098
1070,Luca Barros,2023-09-07,Ano Zero Área de Jornalismo,F,1992-12-15,"Rua de Lopes, 91 3154-479 Guimarães",252256398,166920418
1071,Mara Mendes,2024-03-04,2º Ciclo de Serviço Social,M,2000-10-01,"Rua Vaz, 719 7852-286 Fafe",784109383,81106584
1072,Iara Pacheco-Barbosa,2023-07-21,1º Ciclo de Empreendedorismo,M,1995-02-15,"Largo Nádia Carvalho, 76 7102-111 Portimão",778801625,841503753
1073,Luca Magalhães,2024-02-20,1º Ciclo de Psicologia,F,1995-12-25,"Rua Maia, 18 1683-588 Santa Comba Dão",989988362,942554135
1074,Carolina Loureiro,2024-01-18,Ano Zero Plano de Estudos IV (Empreendedorismo),M,1991-08-11,"Alameda Luís Maia, 44 4338-560 Queluz",89500283,510939645
1075,Juliana-Matilde Fernandes,2024-02-16,Ano Zero Plano de Estudos II ( Gestão),F,1994-12-12,"Praça da Galega, S/N 0682-357 Valongo",231983669,34355341
1076,Ricardo Fernandes,2023-07-16,1º Ciclo de Gestão,M,2006-02-19,"Praça de Rodrigues, 78 2085-661 Esmoriz",33757720,229589941
1077,Inês Mota,2023-10-09,Ano Zero Plano de Estudos I (Psicologia),F,2002-11-09,"Travessa Carneiro, 35 7816-184 Almeirim",197794067,873799987
1078,Fabiana Borges-Vaz,2023-09-01,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,F,1991-07-24,"Rua da Boa Viagem, 91 7371-543 Faro",575002218,207020323
1079,Kyara Pinho,2024-01-21,Ano Zero Plano de Estudos II ( Gestão),F,1992-11-24,"Rua Ribeiro, 5 0839-314 Sintra",282356339,231189473
1080,Matilde Amorim,2023-06-28,2º Ciclo de Psicologia,F,1990-07-17,"Rua Batista, 44 4938-339 Seixal",372414585,166382706
1081,Miguel Marques-Pinheiro,2023-10-09,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,1992-09-11,"Travessa Correia, 66 1430-392 Seia",323850026,429918353
1082,Brian Mendes,2023-12-31,Ano Zero Plano de Estudos I (Comunicação Empresarial),M,2000-08-04,"Largo de Pereira, 74 0566-276 São Salvador de Lordelo",35461460,753368075
1083,Sara Miranda,2023-12-10,1º Ciclo de Psicologia,F,1992-05-23,"Praça Francisca Correia, 3 4029-543 Elvas",554241797,547579945
1084,Bruna Pinho,2024-02-08,Ano Zero Plano de Estudos I (Psicologia),F,1998-09-14,"R. Flor Mendes, 92 0753-194 Funchal",667544626,772382593
1085,Helena Pires,2023-12-31,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,1998-12-23,"Travessa Grande de Cima, 289 4201-308 Cantanhede",204063407,900155420
1086,Carolina Valente,2023-08-24,1º Ciclo de Multimédia,F,2004-03-08,"Largo Guilherme Miranda, S/N 9864-190 Lagoa",556638455,507312868
1087,Débora Castro,2024-02-28,1º Ciclo de Design de Comunicação,F,1994-04-12,"Av de Moreira, 351 8817-263 Espinho",717903866,799407088
1088,Renato Moreira,2023-08-05,1º Ciclo de Jornalismo,F,1994-08-22,"Praça Sandro Baptista, 55 7028-270 Maia",390339800,69166832
1089,Emma Cunha,2023-10-26,1º Ciclo de Jornalismo,F,2000-11-05,"R. de Sá, S/N 5880-683 Santarém",251318468,273214787
1090,Jéssica Sousa,2024-05-06,Ano Zero Área de Design,M,1996-01-09,"Praça Kevin Valente, 813 4749-200 Chaves",685262619,451099031
1091,Sara Cunha,2023-10-09,Ano Zero Plano de Estudos I (Comunicação Empresarial),F,2000-04-25,"R. Isabela Pinheiro, 8 6008-765 Estarreja",644871585,479250149
1092,Fabiana Moura,2024-03-06,1º Ciclo de Multimédia,M,2002-11-24,"Rua Renata Silva, 20 1295-533 Albufeira",159087716,255960247
1093,Leandro da Figueiredo,2024-03-26,Ano Zero Plano de Estudos II (Serviço Social),F,2004-03-17,"Largo Lima, 97 0053-386 Fundão",400239339,952350760
1094,Laura Neves-Morais,2023-10-10,Ano Zero Plano de Estudos Único (Informática),M,1995-05-06,"Rua da Música, 15 1273-997 Macedo de Cavaleiros",791840809,998581674
1095,Frederico Melo,2023-07-23,Pós graduação Psicoterapia Psicanalítica – 7ª edição,M,2004-11-17,"Travessa de Torres, 88 9240-789 Vale de Cambra",371956036,886727488
1096,Denis Pires,2024-03-28,Ano Zero Plano de Estudos I (Psicologia),F,2004-04-08,"Avenida Simões, S/N 1441-888 Esmoriz",175751646,663642906
1097,Júlia Guerreiro,2024-05-09,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,1993-10-23,"Alameda Érica Amorim, 928 3613-697 Aveiro",640394976,427970022
1098,Enzo Gaspar,2023-07-16,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,1990-01-26,"Largo Vieira, 214 5857-021 Tavira",803362540,228659313
1099,Wilson Tavares,2023-05-13,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,2002-03-06,"R. de João do Carmo, 71 3026-082 Peniche",228658308,208319176
1100,Ângela-Bárbara Vaz,2023-06-02,2º Ciclo de Serviço Social,M,1994-08-15,"Av de Barbosa, 41 0435-632 Oliveira de Azeméis",153471076,78490030
1101,Emma Rocha,2023-08-22,Ano Zero Área de Jornalismo,M,1990-04-07,"Av Rodrigo Fonseca, 5 9260-920 Ílhavo",362401874,173688474
1102,Anita Andrade,2023-10-27,Ano Zero Plano de Estudos II (Serviço Social),F,1990-05-06,"R. Vasco Ferreira, S/N 6700-573 Santa Comba Dão",884463804,70345349
1103,Débora Moreira,2023-10-05,Ano Zero Plano de Estudos I (Psicologia),F,1995-11-18,"Avenida Sá, S/N 0725-664 Vila Real",981874134,543481261
1104,Laura Henriques,2024-02-12,2º Ciclo de Serviço Social,M,2001-07-02,"R. de Simões, 1 9688-196 Alverca do Ribatejo",359190995,930550766
1105,Diego Monteiro,2024-04-07,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,F,1989-01-11,"Praça de Amorim, 811 8335-340 Angra do Heroísmo",607402885,466430280
1106,Anita Pacheco,2023-07-28,2º Ciclo de Psicologia,F,1994-10-15,"Avenida do Prof. Hernâni Monteiro, 5 6715-907 Sines",720996077,621275638
1107,Fábio Vicente,2023-12-09,Ano Zero Plano de Estudos II (Serviço Social),M,2003-11-25,"Travessa da Circunvalação, S/N 0356-385 Sines",461476379,152509564
1108,Letícia-Carminho Assunção,2024-04-30,1º Ciclo de Jornalismo,M,2003-04-13,"Alameda Leonor Carvalho, 18 4320-452 Torres Vedras",196594084,449946751
1109,Letícia Guerreiro,2024-03-27,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,1992-10-18,"Avenida do Anjo da Guarda, 1 0554-112 Ermesinde",121229771,385048873
